"Date","open AMEH Price in USD","high AMEH Price in USD","low AMEH Price in USD","close AMEH Price in USD","AMEH Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"02-Jan-17",,,,,,
"03-Jan-17",,,,,,
"25-Jul-17",,,,,,
"26-Jul-17",,,,,,
"27-Jul-17",,,,,,
"28-Jul-17",,,,,,
"31-Jul-17",,,,,,
"01-Aug-17",,,,,,
"02-Aug-17",,,,,,
"03-Aug-17",,,,,,
"04-Aug-17",,,,,,
"07-Aug-17",,,,,,
"14-Sep-21",89.46,94.82,88.53,91.74,657105,4.037633,0.5922,,2689199.4325
"15-Sep-21",92.81,99.7,91.12,96.2,1088411,4.299949,0.5898,3170316,2686557.5665
"16-Sep-21",97.59,98.38,94.1,95.16,809474,4.345226,0.5901,,2718700.2695
"17-Sep-21",95.36,101.34,93.15,96.81,6954657,3.836381,0.5923,,2792452.362
"20-Sep-21",90.89,93.058,81.0501,82.81,1273179,4.029664,0.5937,,2979584.537
"21-Sep-21",84.57,86.47,78.6082,85.07,823452,8.933891,0.7364,,6622717.751
"22-Sep-21",85.88,90.385,83.73,90.29,569631,8.99273,0.7281,,6701753.5755
"23-Sep-21",91.24,97.225,91.01,96.37,653413,9.581861,0.7312,,7174207.2785
"24-Sep-21",94.87,99.59,93.5029,95.62,504084,9.894109,0.7001,,8732318.3904
"27-Sep-21",94.97,101.59,92.63,100.41,564726,10.358475,0.6994,,8794773.6156
"28-Sep-21",98.48,98.9,92.16,94.48,586533,10.116554,0.6955,,8569998.2112
"29-Sep-21",95.71,101.23,92.35,95.24,535336,10.098399,0.6954,,8568096.0216
"30-Sep-21",97.04,100,90.46,91.05,862432,9.853112,0.6941,3936830,8458086.0564
"01-Oct-21",91.25,94.48,83.0669,89.42,493069,9.758395,0.6845,,8401971.4632
"04-Oct-21",88.28,90.43,86,89.89,306331,10.281047,0.7037,,8904149.5176
"05-Oct-21",89.46,93.7665,87.7,90.79,292673,10.442743,0.7003,,8963434.4268
"06-Oct-21",89.7484,89.7484,82.84,84.91,436094,10.407498,0.6942,,8882591.3688
"07-Oct-21",86.09,87.5499,83.62,83.9,683477,10.290962,0.6911,,8782409.3832
"08-Oct-21",84.45,84.66,73.59,74.13,991761,10.26425,0.6906,,8769411.0876
"11-Oct-21",74.13,75.02,68.12,71.42,1030390,10.169424,0.6906,,4081705.344
"12-Oct-21",72.07,72.07,69.59,71.36,445503,10.33639,0.6916,,4125797.84
"13-Oct-21",71.87,73.1399,70.3,71.19,458644,10.700845,0.7035,,4239178.544
"14-Oct-21",72.86,73.5299,70.22,70.96,459844,10.532424,0.6966,,4119498.912
"15-Oct-21",71.93,73.16,70.98,71.49,312365,10.598239,0.6969,5099285,4114774.716
"18-Oct-21",70.76,72.77,70.6,72.03,337627,10.972529,0.7003,,4198629.195
"19-Oct-21",72.68,73.93,69.165,69.38,360974,10.948515,0.7221,,4160048.261
"20-Oct-21",70.26,72.75,68.001,69.63,478906,10.868987,0.7227,,4112018.935
"21-Oct-21",70.05,73.22,68,71.92,492387,10.779271,0.7216,,4070682.22
"22-Oct-21",71.22,72.54,70.93,72.03,228348,11.160814,0.7297,,4117530.497
"25-Oct-21",72.21,75.1269,71.84,72.34,361549,11.214674,0.7515,,4112412.618
"26-Oct-21",72.59,72.59,69.675,71.49,260062,11.377835,0.7662,,5124271.4965
"27-Oct-21",71.49,72.185,68.5,69.07,214390,11.311377,0.7653,,5069709.147
"28-Oct-21",69.5,73.1,68.73,72.27,340740,11.294523,0.7604,,5021265.9395
"29-Oct-21",71.66,71.9,67.195,68.63,438639,11.21183,0.7578,,4996279.443
"01-Nov-21",69.37,71.77,69.125,70.67,351568,11.186369,0.7506,,4991180.158
"02-Nov-21",70.5,72.19,69.52,71.45,302430,11.206926,0.7626,,4961094.3765
"03-Nov-21",72.15,75.65,71.13,74.96,263101
"19-Nov-21",,,,,,,,,,,0
